Loyalty Number,Country,Province,City,Gender,Education,Salary,Salary_College,Marital Status,Loyalty Card,CLV,Enrollment Year,Enrollment Month,Cancelled
123667,Canada,Nova Scotia,Halifax,Male,Bachelor,74522.0,0,Divorced,Star,2393.81,2013,7,0
340723,Canada,Quebec,Quebec City,Female,Bachelor,74522.0,0,Divorced,Star,2393.81,2018,7,0
117975,Canada,Ontario,Kingston,Male,College,,1,Single,Star,2393.92,2016,11,1
300818,Canada,British Columbia,Whistler,Male,College,,1,Single,Star,2393.92,2015,7,0
313571,Canada,Quebec,Montreal,Female,College,,1,Single,Star,2393.92,2012,7,0
353032,Canada,British Columbia,West Vancouver,Female,College,,1,Single,Star,2393.92,2015,6,0
371065,Canada,Quebec,Montreal,Male,College,,1,Single,Star,2393.92,2014,11,0
960417,Canada,Ontario,London,Female,Bachelor,88839.0,0,Married,Nova,17625.54,2018,2,0
645078,Canada,Alberta,Banff,Female,College,,1,Single,Star,2393.92,2018,11,0
685653,Canada,Quebec,Montreal,Male,College,,1,Single,Star,2393.92,2013,5,1
727415,Canada,Manitoba,Winnipeg,Male,College,,1,Single,Star,2393.92,2016,7,0
777540,Canada,Ontario,Toronto,Female,College,,1,Single,Star,2393.92,2014,7,0
944855,Canada,Saskatchewan,Regina,Female,College,,1,Single,Star,2393.92,2012,6,0
957686,Canada,Ontario,Toronto,Female,College,,1,Single,Star,2393.92,2012,5,0
118355,Canada,Quebec,Montreal,Female,Doctor,198691.0,0,Divorced,Star,2395.57,2017,8,0
128753,Canada,Ontario,Toronto,Female,Doctor,198691.0,0,Divorced,Star,2395.57,2018,11,0
268145,Canada,Ontario,Toronto,Female,Doctor,198691.0,0,Divorced,Star,2395.57,2012,8,0
281064,Canada,British Columbia,Vancouver,Male,Doctor,198691.0,0,Divorced,Star,2395.57,2016,1,0
294849,Canada,Ontario,Kingston,Male,Doctor,198691.0,0,Divorced,Star,2395.57,2017,8,0
534649,Canada,Manitoba,Winnipeg,Male,Doctor,198691.0,0,Divorced,Star,2395.57,2015,9,0
560024,Canada,British Columbia,Whistler,Female,Doctor,198691.0,0,Divorced,Star,2395.57,2014,5,0
681785,Canada,British Columbia,Vancouver,Male,Doctor,198691.0,0,Divorced,Star,2395.57,2014,6,0
781227,Canada,Ontario,Ottawa,Male,Doctor,198691.0,0,Divorced,Star,2395.57,2018,7,0
944035,Canada,Quebec,Montreal,Male,Doctor,198691.0,0,Divorced,Star,2395.57,2016,12,0
116895,Canada,Ontario,Toronto,Female,Doctor,299899.0,0,Married,Nova,19378.91,2018,4,0
835683,Canada,Ontario,London,Male,Bachelor,60050.0,0,Divorced,Star,2395.97,2016,5,0
629177,Canada,British Columbia,Vancouver,Male,Bachelor,60490.0,0,Divorced,Star,2396.19,2013,5,0
765747,Canada,Ontario,Toronto,Female,Bachelor,60490.0,0,Divorced,Star,2396.19,2013,1,0
110296,Canada,Quebec,Montreal,Male,College,,1,Married,Star,2396.22,2013,11,0
280641,Canada,Quebec,Quebec City,Female,College,,1,Married,Star,2396.22,2015,11,0
310911,Canada,New Brunswick,Moncton,Female,College,,1,Married,Star,2396.22,2018,1,0
567571,Canada,Saskatchewan,Regina,Male,College,,1,Married,Star,2396.22,2016,2,0
601681,Canada,Nova Scotia,Halifax,Male,College,,1,Married,Star,2396.22,2015,9,0
710115,Canada,New Brunswick,Fredericton,Male,College,,1,Married,Star,2396.22,2017,2,0
721437,Canada,Quebec,Montreal,Female,College,,1,Married,Star,2396.22,2017,8,0
755533,Canada,Quebec,Tremblant,Male,College,,1,Married,Star,2396.22,2014,5,0
769709,Canada,Nova Scotia,Halifax,Female,College,,1,Married,Star,2396.22,2014,4,0
784380,Canada,Ontario,Toronto,Male,College,,1,Married,Star,2396.22,2018,5,0
860602,Canada,British Columbia,Vancouver,Female,College,,1,Married,Star,2396.22,2015,7,0
477157,Canada,Ontario,Ottawa,Female,Bachelor,50561.0,0,Married,Nova,19955.26,2018,4,0
355628,Canada,Nova Scotia,Halifax,Female,High School or Below,73443.0,0,Married,Star,2396.67,2012,10,0
874614,Canada,Saskatchewan,Regina,Female,High School or Below,73443.0,0,Married,Star,2396.67,2014,2,0
264701,Canada,British Columbia,Vancouver,Male,Master,109361.0,0,Divorced,Star,2397.04,2013,1,0
367617,Canada,Quebec,Quebec City,Male,Master,109361.0,0,Divorced,Star,2397.04,2016,5,1
405804,Canada,Manitoba,Winnipeg,Male,Master,109361.0,0,Divorced,Star,2397.04,2015,10,0
440213,Canada,Quebec,Tremblant,Male,Master,109361.0,0,Divorced,Star,2397.04,2016,8,1
543693,Canada,Ontario,Ottawa,Female,Master,109361.0,0,Divorced,Star,2397.04,2016,5,0
553389,Canada,Newfoundland,St. John's,Male,Master,109361.0,0,Divorced,Star,2397.04,2017,3,0
627373,Canada,Quebec,Montreal,Female,Master,109361.0,0,Divorced,Star,2397.04,2018,9,0
190429,Canada,Ontario,Thunder Bay,Male,Bachelor,36994.0,0,Divorced,Nova,20878.41,2018,2,0
816323,Canada,Nova Scotia,Halifax,Female,Master,109361.0,0,Divorced,Star,2397.04,2014,3,0
992769,Canada,Quebec,Quebec City,Male,Master,109361.0,0,Divorced,Star,2397.04,2018,5,0
996686,Canada,Ontario,Toronto,Male,Master,109361.0,0,Divorced,Star,2397.04,2016,9,0
477468,Canada,Quebec,Montreal,Male,College,,1,Single,Star,2397.54,2013,3,0
953927,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Star,2397.54,2017,12,1
421310,Canada,British Columbia,Dawson Creek,Female,College,,1,Married,Star,2398.33,2012,6,0
585850,Canada,Ontario,Toronto,Female,College,,1,Married,Star,2398.33,2017,6,0
224298,Canada,Ontario,Ottawa,Male,Doctor,101609.0,0,Single,Star,2398.35,2016,11,0
395871,Canada,British Columbia,Vancouver,Female,Master,115440.0,0,Divorced,Star,2398.74,2018,1,0
605320,Canada,Ontario,Toronto,Male,Master,115440.0,0,Divorced,Star,2398.74,2013,9,0
648286,Canada,Quebec,Montreal,Female,Doctor,162290.0,0,Married,Star,2399.05,2018,12,0
993650,Canada,Manitoba,Winnipeg,Male,Doctor,162290.0,0,Married,Star,2399.05,2014,7,0
568786,Canada,British Columbia,Vancouver,Male,Doctor,186101.0,0,Married,Star,2399.18,2015,4,0
968325,Canada,Ontario,Toronto,Male,Doctor,186101.0,0,Married,Star,2399.18,2017,6,0
516276,Canada,Saskatchewan,Regina,Male,Bachelor,63552.0,0,Single,Star,2402.17,2018,5,0
786827,Canada,Ontario,Kingston,Female,Bachelor,63552.0,0,Single,Star,2402.17,2018,1,0
887609,Canada,Ontario,Toronto,Female,Doctor,234544.0,0,Married,Nova,22067.73,2018,4,0
847183,Canada,Quebec,Hull,Female,Bachelor,65721.0,0,Married,Star,2402.33,2013,10,0
441389,Canada,Ontario,Toronto,Male,Bachelor,47733.0,0,Divorced,Star,2402.82,2016,12,0
621583,Canada,British Columbia,Vancouver,Male,Bachelor,47733.0,0,Divorced,Star,2402.82,2012,11,0
394812,Canada,British Columbia,Vancouver,Female,Doctor,227341.0,0,Married,Star,2403.54,2013,4,0
689981,Canada,Ontario,Toronto,Male,Doctor,227341.0,0,Married,Star,2403.54,2013,1,0
326234,Canada,Ontario,Toronto,Female,Bachelor,77632.0,0,Married,Star,2404.38,2013,7,0
661442,Canada,British Columbia,Vancouver,Female,Bachelor,77632.0,0,Married,Star,2404.38,2018,12,0
742749,Canada,British Columbia,Vancouver,Female,Bachelor,65530.0,0,Single,Star,2404.46,2012,7,0
839115,Canada,Ontario,Toronto,Male,Bachelor,65530.0,0,Single,Star,2404.46,2017,1,0
161415,Canada,Quebec,Montreal,Female,Doctor,201895.0,0,Married,Star,2404.63,2016,10,0
835133,Canada,British Columbia,Victoria,Male,Doctor,201895.0,0,Married,Star,2404.63,2018,6,0
585642,Canada,Ontario,Toronto,Female,Bachelor,78340.0,0,Divorced,Star,2404.92,2018,5,0
968632,Canada,British Columbia,Vancouver,Male,Bachelor,78340.0,0,Divorced,Star,2404.92,2014,11,0
548638,Canada,British Columbia,Whistler,Female,Bachelor,78030.0,0,Married,Star,2405.62,2018,8,0
743849,Canada,Quebec,Montreal,Female,Bachelor,78030.0,0,Married,Star,2405.62,2013,7,0
202108,Canada,Ontario,Sudbury,Female,College,,1,Single,Star,2409.0,2015,7,1
113861,Canada,Quebec,Montreal,Female,College,,1,Married,Star,2409.37,2017,6,0
336138,Canada,British Columbia,Victoria,Male,College,,1,Married,Star,2409.37,2016,7,0
928734,Canada,Ontario,Kingston,Male,Bachelor,50091.0,0,Single,Nova,32069.88,2018,3,0
943647,Canada,Ontario,Toronto,Female,Bachelor,62289.0,0,Married,Nova,32269.85,2018,2,0
592218,Canada,Ontario,Toronto,Male,Bachelor,75567.0,0,Single,Star,2409.76,2015,8,1
201355,Canada,Ontario,Trenton,Female,High School or Below,52239.0,0,Married,Star,2410.11,2012,11,0
771220,Canada,British Columbia,Vancouver,Male,High School or Below,52239.0,0,Married,Star,2410.11,2016,1,1
865352,Canada,Ontario,Kingston,Female,College,,1,Single,Star,2410.36,2018,7,0
191508,Canada,British Columbia,Vancouver,Male,Bachelor,62524.0,0,Married,Star,2410.5,2018,1,0
432961,Canada,Ontario,Toronto,Male,Bachelor,62524.0,0,Married,Star,2410.5,2018,1,0
103975,Canada,Ontario,Toronto,Male,Bachelor,71775.0,0,Married,Star,2411.26,2018,8,0
391861,Canada,British Columbia,Dawson Creek,Male,Bachelor,71775.0,0,Married,Star,2411.26,2017,3,0
434113,Canada,Alberta,Banff,Female,High School or Below,76164.0,0,Married,Star,2413.14,2013,6,0
706510,Canada,Ontario,Toronto,Male,High School or Below,76164.0,0,Married,Star,2413.14,2014,12,0
348718,Canada,Quebec,Hull,Male,College,,1,Single,Star,2413.89,2015,10,1
939485,Canada,British Columbia,Victoria,Male,College,,1,Single,Star,2413.89,2012,10,0
577467,Canada,British Columbia,Dawson Creek,Male,Doctor,78481.0,0,Divorced,Star,2413.93,2015,1,0
618656,Canada,Ontario,Toronto,Male,Doctor,78481.0,0,Divorced,Star,2413.93,2017,4,0
594028,Canada,Ontario,Toronto,Female,College,,1,Single,Star,2414.07,2012,6,0
815344,Canada,British Columbia,Vancouver,Female,College,,1,Single,Star,2414.07,2017,11,0
605761,Canada,Saskatchewan,Regina,Female,Bachelor,89913.0,0,Married,Star,2414.64,2013,7,0
946963,Canada,Ontario,Kingston,Female,Bachelor,89913.0,0,Married,Star,2414.64,2016,8,1
110422,Canada,Nova Scotia,Halifax,Male,College,,1,Single,Star,2414.77,2018,1,0
917346,Canada,Saskatchewan,Regina,Male,College,,1,Single,Star,2414.77,2018,6,0
786330,Canada,Ontario,Ottawa,Male,College,,1,Single,Star,2415.06,2014,3,1
506746,Canada,Saskatchewan,Regina,Male,Bachelor,61837.0,0,Married,Star,2415.42,2013,9,0
490439,Canada,Ontario,Ottawa,Male,College,,1,Married,Star,2415.83,2017,5,1
182159,Canada,Quebec,Montreal,Male,College,,1,Married,Star,2416.48,2017,9,0
436705,Canada,New Brunswick,Fredericton,Male,College,,1,Married,Star,2416.48,2014,12,1
688557,Canada,British Columbia,Dawson Creek,Male,High School or Below,57955.0,0,Married,Star,2416.54,2016,1,0
889061,Canada,Ontario,Toronto,Female,High School or Below,57955.0,0,Married,Star,2416.54,2014,7,0
255019,Canada,British Columbia,Victoria,Male,College,,1,Married,Star,2417.76,2018,12,0
300376,Canada,Quebec,Montreal,Female,College,,1,Married,Star,2417.76,2015,9,1
876319,Canada,Ontario,Toronto,Female,Bachelor,69817.0,0,Married,Star,2417.76,2012,6,0
946956,Canada,Alberta,Peace River,Female,Bachelor,69817.0,0,Married,Star,2417.76,2016,4,1
502047,Canada,Nova Scotia,Halifax,Female,Bachelor,46688.0,0,Single,Star,2417.78,2018,5,0
873578,Canada,Saskatchewan,Regina,Female,Bachelor,46688.0,0,Single,Star,2417.78,2016,4,1
334454,Canada,British Columbia,Vancouver,Male,College,,1,Married,Star,2419.31,2016,8,0
348245,Canada,Ontario,Toronto,Male,College,,1,Married,Star,2419.31,2017,12,1
137744,Canada,Ontario,Toronto,Male,Bachelor,55110.0,0,Divorced,Star,2420.71,2018,1,0
734077,Canada,British Columbia,Vancouver,Female,Bachelor,55110.0,0,Divorced,Star,2420.71,2014,1,0
350238,Canada,Ontario,Ottawa,Male,Bachelor,50227.0,0,Married,Star,2422.19,2015,6,0
587633,Canada,British Columbia,Victoria,Female,High School or Below,50806.0,0,Married,Star,2423.26,2018,5,0
763761,Canada,Quebec,Montreal,Male,High School or Below,50806.0,0,Married,Star,2423.26,2012,11,0
433857,Canada,Ontario,Toronto,Male,Bachelor,50057.0,0,Married,Nova,36707.43,2018,3,0
969360,Canada,Quebec,Montreal,Male,High School or Below,65137.0,0,Married,Star,2423.76,2014,7,0
581380,Canada,Ontario,Sudbury,Female,Doctor,206341.0,0,Single,Star,2424.22,2014,5,1
699875,Canada,Quebec,Montreal,Female,Bachelor,51732.0,0,Married,Star,2424.42,2015,2,0
967253,Canada,Manitoba,Winnipeg,Male,Bachelor,51732.0,0,Married,Star,2424.42,2015,1,1
477599,Canada,Ontario,Ottawa,Male,Bachelor,67768.0,0,Married,Star,2424.69,2016,10,1
298539,Canada,Ontario,Trenton,Male,College,,1,Married,Star,2425.3,2017,8,0
959514,Canada,Ontario,Toronto,Male,Master,111652.0,0,Single,Star,2248.45,2018,3,0
926531,Canada,Ontario,Toronto,Male,Bachelor,80818.0,0,Divorced,Star,2425.49,2018,12,0
936319,Canada,British Columbia,Kelowna,Female,Bachelor,80818.0,0,Divorced,Star,2425.49,2014,1,0
254940,Canada,British Columbia,Whistler,Female,College,,1,Single,Star,2426.96,2014,4,0
299113,Canada,Quebec,Montreal,Male,College,,1,Single,Star,2426.96,2013,6,0
941122,Canada,British Columbia,Vancouver,Male,Bachelor,49768.0,0,Married,Star,2427.77,2013,3,1
963921,Canada,Ontario,Toronto,Female,Bachelor,49768.0,0,Married,Star,2427.77,2018,12,0
427354,Canada,British Columbia,Dawson Creek,Female,High School or Below,74537.0,0,Married,Star,2429.28,2017,12,0
711263,Canada,Ontario,Toronto,Female,High School or Below,74537.0,0,Married,Star,2429.28,2018,5,0
989148,Canada,Ontario,Ottawa,Female,Bachelor,86233.0,0,Married,Star,2429.37,2017,9,0
594649,Canada,Ontario,Ottawa,Female,Bachelor,49425.0,0,Married,Star,2429.6,2012,7,0
339005,Canada,Ontario,Kingston,Male,Bachelor,56621.0,0,Married,Star,2430.48,2016,10,0
558138,Canada,Saskatchewan,Regina,Female,Bachelor,56621.0,0,Married,Star,2430.48,2018,10,0
712236,Canada,Ontario,Toronto,Female,Bachelor,92744.0,0,Married,Star,2430.51,2017,9,0
804402,Canada,Alberta,Edmonton,Male,Bachelor,92744.0,0,Married,Star,2430.51,2016,2,0
167001,Canada,British Columbia,Vancouver,Female,College,,1,Married,Star,2430.8,2016,11,1
979135,Canada,Ontario,Toronto,Male,College,,1,Single,Star,2279.75,2018,3,0
643364,Canada,Ontario,Ottawa,Male,Bachelor,52744.0,0,Divorced,Star,2430.87,2016,11,0
896651,Canada,Quebec,Montreal,Female,College,,1,Single,Star,2430.96,2018,1,0
995404,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Star,2430.96,2012,11,0
522493,Canada,Ontario,Trenton,Male,College,,1,Single,Star,2432.17,2016,2,0
572890,Canada,British Columbia,Vancouver,Female,College,,1,Single,Star,2432.17,2017,7,0
551710,Canada,Quebec,Tremblant,Male,Bachelor,52775.0,0,Married,Star,2432.96,2018,1,0
600785,Canada,New Brunswick,Moncton,Male,Bachelor,52775.0,0,Married,Star,2432.96,2016,7,0
332175,Canada,Ontario,Toronto,Male,College,,1,Single,Star,2433.02,2014,11,0
854969,Canada,Ontario,Trenton,Female,Master,100572.0,0,Divorced,Star,2300.69,2018,4,0
212477,Canada,Nova Scotia,Halifax,Male,College,,1,Divorced,Star,2433.09,2017,7,0
984878,Canada,Saskatchewan,Regina,Male,College,,1,Divorced,Star,2433.09,2016,12,0
497106,Canada,New Brunswick,Fredericton,Female,Bachelor,49276.0,0,Married,Star,2433.21,2017,11,0
795129,Canada,Quebec,Montreal,Male,Bachelor,49276.0,0,Married,Star,2433.21,2016,4,0
433353,Canada,Quebec,Hull,Male,College,,1,Single,Star,2433.91,2014,2,0
497613,Canada,British Columbia,Vancouver,Male,College,,1,Single,Star,2433.91,2015,12,1
314014,Canada,Quebec,Tremblant,Female,Bachelor,48761.0,0,Married,Star,2434.0,2017,8,0
916000,Canada,New Brunswick,Fredericton,Female,Bachelor,48761.0,0,Married,Star,2434.0,2014,7,0
596327,Canada,Quebec,Montreal,Male,College,,1,Married,Star,2434.09,2016,1,0
749817,Canada,British Columbia,Victoria,Female,College,,1,Married,Star,2434.09,2013,2,0
308798,Canada,Ontario,Toronto,Male,Bachelor,102188.0,0,Divorced,Star,2434.68,2017,5,0
831693,Canada,Alberta,Edmonton,Female,Bachelor,102188.0,0,Divorced,Star,2434.68,2018,1,0
466865,Canada,Quebec,Montreal,Female,College,,1,Married,Star,2434.85,2013,12,0
901954,Canada,Manitoba,Winnipeg,Male,College,,1,Married,Star,2434.85,2013,9,0
719242,Canada,Quebec,Montreal,Female,Bachelor,78988.0,0,Single,Star,2435.15,2016,7,0
838938,Canada,Manitoba,Winnipeg,Female,Bachelor,78988.0,0,Single,Star,2435.15,2015,10,0
537914,Canada,Ontario,Ottawa,Male,College,,1,Divorced,Star,2435.25,2017,5,0
462232,Canada,Ontario,Ottawa,Female,Bachelor,63899.0,0,Married,Star,2435.32,2018,7,0
136608,Canada,Ontario,Toronto,Female,Bachelor,61850.0,0,Married,Star,2435.54,2017,8,0
750324,Canada,British Columbia,Vancouver,Female,Bachelor,61850.0,0,Married,Star,2435.54,2012,12,0
358020,Canada,British Columbia,Vancouver,Female,Doctor,245769.0,0,Married,Star,2435.62,2013,10,0
607885,Canada,Ontario,Toronto,Male,Doctor,245769.0,0,Married,Star,2435.62,2014,6,0
318786,Canada,Ontario,Toronto,Female,Bachelor,56004.0,0,Married,Star,2435.69,2015,12,0
752274,Canada,British Columbia,Vancouver,Male,Bachelor,56004.0,0,Married,Star,2435.69,2014,3,0
227429,Canada,Ontario,Toronto,Male,Bachelor,95907.0,0,Married,Star,2436.01,2013,9,0
299919,Canada,Ontario,Ottawa,Female,College,,1,Single,Star,2306.43,2018,2,0
531841,Canada,Ontario,Kingston,Female,College,,1,Married,Star,2436.4,2013,12,0
536132,Canada,Quebec,Montreal,Female,College,,1,Married,Star,2436.84,2013,1,1
609667,Canada,British Columbia,Whistler,Female,College,,1,Married,Star,2436.84,2017,4,0
734490,Canada,Alberta,Edmonton,Female,Bachelor,67671.0,0,Married,Star,2436.88,2014,2,0
969485,Canada,Ontario,Toronto,Female,Bachelor,67671.0,0,Married,Star,2436.88,2012,5,0
740703,Canada,Ontario,Ottawa,Female,Bachelor,57341.0,0,Divorced,Star,2437.08,2014,11,0
463833,Canada,Quebec,Montreal,Female,Bachelor,60416.0,0,Divorced,Star,2438.53,2012,6,0
600664,Canada,Manitoba,Winnipeg,Female,Bachelor,60416.0,0,Divorced,Star,2438.53,2012,6,0
604772,Canada,Ontario,Ottawa,Male,Bachelor,91125.0,0,Single,Star,2438.69,2015,6,0
633162,Canada,British Columbia,West Vancouver,Female,Bachelor,69135.0,0,Married,Star,2439.93,2018,8,0
905569,Canada,Quebec,Montreal,Male,Bachelor,69135.0,0,Married,Star,2439.93,2015,10,0
337842,Canada,Alberta,Edmonton,Female,College,,1,Married,Star,2441.39,2015,5,0
413050,Canada,Ontario,Toronto,Female,College,,1,Married,Star,2441.39,2016,4,0
216658,Canada,Ontario,London,Female,Bachelor,87117.0,0,Divorced,Star,2442.2,2016,3,0
465540,Canada,Quebec,Montreal,Female,College,,1,Single,Star,2442.21,2016,3,0
825239,Canada,Manitoba,Winnipeg,Female,College,,1,Single,Star,2442.21,2016,8,0
254546,Canada,Quebec,Montreal,Female,College,,1,Single,Star,2442.22,2014,1,0
614219,Canada,British Columbia,Whistler,Female,College,,1,Single,Star,2442.22,2017,2,0
453972,Canada,British Columbia,Whistler,Female,Bachelor,74321.0,0,Divorced,Star,2442.42,2013,10,0
855559,Canada,Quebec,Montreal,Male,Bachelor,74321.0,0,Divorced,Star,2442.42,2015,9,0
225972,Canada,Ontario,Toronto,Female,Bachelor,99838.0,0,Married,Star,2443.67,2017,7,0
384986,Canada,Alberta,Banff,Female,Bachelor,99838.0,0,Married,Star,2443.67,2015,1,0
786709,Canada,New Brunswick,Fredericton,Male,College,,1,Married,Star,2443.93,2016,8,0
861095,Canada,Quebec,Montreal,Male,College,,1,Married,Star,2443.93,2015,8,0
378793,Canada,Quebec,Montreal,Female,Bachelor,93227.0,0,Single,Star,2444.33,2013,1,0
555081,Canada,British Columbia,Whistler,Female,Bachelor,93227.0,0,Single,Star,2444.33,2018,5,0
202156,Canada,Ontario,Toronto,Male,College,,1,Married,Star,2444.62,2016,3,0
452530,Canada,British Columbia,Vancouver,Female,College,,1,Married,Star,2444.62,2014,9,0
629299,Canada,British Columbia,Vancouver,Male,College,,1,Married,Star,2444.74,2013,1,0
704607,Canada,Ontario,Trenton,Male,College,,1,Married,Star,2444.74,2017,7,1
222929,Canada,British Columbia,Vancouver,Male,Bachelor,67377.0,0,Single,Star,2444.9,2015,7,0
242028,Canada,Ontario,Trenton,Female,Bachelor,67377.0,0,Single,Star,2444.9,2015,2,0
188828,Canada,Ontario,Toronto,Male,Doctor,208140.0,0,Married,Star,2445.84,2015,10,0
241421,Canada,British Columbia,Dawson Creek,Male,Doctor,208140.0,0,Married,Star,2445.84,2013,9,0
258088,Canada,Ontario,Trenton,Female,Bachelor,92075.0,0,Divorced,Star,2446.66,2017,3,0
677527,Canada,British Columbia,Vancouver,Male,Bachelor,92075.0,0,Divorced,Star,2446.66,2012,5,0
561072,Canada,Ontario,Ottawa,Female,Bachelor,64476.0,0,Married,Star,2446.68,2013,2,0
210835,Canada,Ontario,Trenton,Female,High School or Below,79678.0,0,Divorced,Star,2446.91,2014,3,0
972222,Canada,British Columbia,Vancouver,Female,High School or Below,79678.0,0,Divorced,Star,2446.91,2018,6,0
262937,Canada,Ontario,Toronto,Male,Bachelor,93855.0,0,Single,Star,2447.05,2018,7,1
281075,Canada,British Columbia,Vancouver,Male,Bachelor,93855.0,0,Single,Star,2447.05,2014,11,0
731958,Canada,Ontario,Toronto,Male,College,,1,Single,Star,2308.47,2018,2,0
613076,Canada,British Columbia,West Vancouver,Male,College,,1,Married,Star,2448.65,2014,4,0
428778,Canada,British Columbia,West Vancouver,Male,Bachelor,61658.0,0,Married,Star,2448.77,2018,1,0
634392,Canada,Quebec,Montreal,Male,Bachelor,61658.0,0,Married,Star,2448.77,2017,6,0
438707,Canada,Manitoba,Winnipeg,Male,Bachelor,96156.0,0,Married,Star,2448.81,2015,10,0
790089,Canada,Quebec,Montreal,Male,Bachelor,96156.0,0,Married,Star,2448.81,2017,1,0
684103,Canada,Quebec,Tremblant,Male,College,,1,Single,Star,2448.86,2016,7,1
891237,Canada,New Brunswick,Fredericton,Female,College,,1,Single,Star,2448.86,2016,6,0
